votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff_pct,state_abbr,county_name,combined_fips
20679,39710,62076,0.333123912623,0.63969972292,19031,30.66,MS,Harrison County,28047
64922,24919,91536,0.709251005069,0.272231690264,40003,43.70,MS,Hinds County,28049
5820,1151,7045,0.826117814053,0.16337828247,4669,66.27,MS,Holmes County,28051
2652,924,3599,0.736871353154,0.256737982773,1728,48.01,MS,Humphreys County,28053
395,298,699,0.565092989986,0.426323319027,97,13.88,MS,Issaquena County,28055
1100,8385,9634,0.114178949554,0.870354992734,7285,75.62,MS,Itawamba County,28057
13087,31204,45465,0.287847795007,0.686330144067,18117,39.85,MS,Jackson County,28059
4367,4032,8468,0.515706188002,0.476145488899,335,3.96,MS,Jasper County,28061
3337,489,3859,0.864731795802,0.126716766002,2848,73.80,MS,Jefferson County,28063
3720,2466,6237,0.596440596441,0.395382395382,1254,20.11,MS,Jefferson Davis County,28065
7748,20076,28250,0.274265486726,0.710654867257,12328,43.64,MS,Jones County,28067
2827,1778,4639,0.60939857728,0.383272256952,1049,22.61,MS,Kemper County,28069
7968,10872,19642,0.405661337949,0.553507789431,2904,14.78,MS,Lafayette County,28071
5044,18493,24179,0.208610777948,0.76483725547,13449,55.62,MS,Lamar County,28073
10910,17574,28967,0.376635481755,0.606690371802,6664,23.01,MS,Lauderdale County,28075
2181,4072,6329,0.344604202876,0.643387580976,1891,29.88,MS,Lawrence County,28077
3579,4775,8436,0.424253200569,0.566026552869,1196,14.18,MS,Leake County,28079
9635,21695,31974,0.301338587602,0.678520047539,12060,37.72,MS,Lee County,28081
6677,2757,9566,0.697992891491,0.288208237508,3920,40.98,MS,Leflore County,28083
4458,10550,15193,0.293424603436,0.69439873626,6092,40.10,MS,Lincoln County,28085
11545,13124,25139,0.459246588965,0.522057361072,1579,6.28,MS,Lowndes County,28087
18358,25607,45048,0.407520866631,0.56843811046,7249,16.09,MS,Madison County,28089
3572,7697,11443,0.312155903172,0.672638294154,4125,36.05,MS,Marion County,28091
7944,6525,14698,0.54048169819,0.443937950742,1419,9.65,MS,Marshall County,28093
5485,10107,15781,0.347569862493,0.640453710158,4622,29.29,MS,Monroe County,28095
1775,2334,4162,0.426477654974,0.560788082653,559,13.43,MS,Montgomery County,28097
2668,7613,10438,0.255604521939,0.72935428243,4945,47.37,MS,Neshoba County,28099
2549,5929,8594,0.296602280661,0.689899930184,3380,39.33,MS,Newton County,28101
4330,1181,5538,0.781870711448,0.213253882268,3149,56.86,MS,Noxubee County,28103
7851,7671,16151,0.486099931893,0.474955111139,180,1.11,MS,Oktibbeha County,28105
7300,7371,14854,0.491450114447,0.496229971725,71,0.48,MS,Panola County,28107
2919,15530,18893,0.154501667284,0.821997565236,12611,66.75,MS,Pearl River County,28109
1220,4135,5432,0.224594992636,0.761229749632,2915,53.66,MS,Perry County,28111
7636,7748,15633,0.488453911597,0.495618243459,112,0.72,MS,Pike County,28113
2123,9442,11811,0.179747692829,0.799424265515,7319,61.97,MS,Pontotoc County,28115
2067,7647,9871,0.209401276466,0.774693546753,5580,56.53,MS,Prentiss County,28117
2303,998,3353,0.686847599165,0.297643900984,1305,38.92,MS,Quitman County,28119
13741,46168,61356,0.223955277397,0.752461047004,32427,52.85,MS,Rankin County,28121
3999,5742,9867,0.405290361812,0.581939799331,1743,17.66,MS,Scott County,28123
1290,619,1926,0.669781931464,0.321391484943,671,34.84,MS,Sharkey County,28125
3871,7393,11416,0.339085494043,0.647599859846,3522,30.85,MS,Simpson County,28127
1598,5877,7556,0.211487559555,0.777792482795,4279,56.63,MS,Smith County,28129
1400,4810,6368,0.219849246231,0.75533919598,3410,53.55,MS,Stone County,28131
6560,2768,9406,0.697427174144,0.294280246651,3792,40.31,MS,Sunflower County,28133
3337,2462,5870,0.568483816014,0.419420783646,875,14.91,MS,Tallahatchie County,28135
3804,7385,11389,0.334006497498,0.648432698218,3581,31.44,MS,Tate County,28137
1808,7182,9143,0.197746910205,0.785518976266,5374,58.78,MS,Tippah County,28139
990,7117,8310,0.119133574007,0.856438026474,6127,73.73,MS,Tishomingo County,28141
2577,840,3463,0.744152468958,0.24256425065,1737,50.16,MS,Tunica County,28143
1969,9161,11374,0.173114119923,0.805433444698,7192,63.23,MS,Union County,28145
2475,3374,5909,0.418852597732,0.570993399898,899,15.21,MS,Walthall County,28147
8518,9420,18287,0.465795373763,0.515120030623,902,4.93,MS,Warren County,28149
9847,4541,14571,0.675794386109,0.311646420973,5306,36.41,MS,Washington County,28151
3493,5957,9534,0.36637298091,0.624816446402,2464,25.84,MS,Wayne County,28153
1001,3949,5024,0.199243630573,0.786027070064,2948,58.68,MS,Webster County,28155
2826,1305,4174,0.677048394825,0.312649736464,1521,36.44,MS,Wilkinson County,28157
3778,4874,8771,0.430737658192,0.55569490366,1096,12.50,MS,Winston County,28159
2574,3366,6058,0.424892703863,0.555628920436,792,13.07,MS,Yalobusha County,28161
5221,4568,9892,0.52780024262,0.461787302871,653,6.60,MS,Yazoo County,28163
1115,3243,4676,0.238451668092,0.693541488452,2128,45.51,MT,Beaverhead County,30001
2061,1833,4148,0.496865959499,0.441899710704,228,5.50,MT,Big Horn County,30003
1187,1259,2621,0.452880579931,0.480351011064,72,2.75,MT,Blaine County,30005
566,2329,3097,0.182757507265,0.752018082015,1763,56.93,MT,Broadwater County,30007
1824,3729,5923,0.307952051325,0.62957960493,1905,32.16,MT,Carbon County,30009
70,677,777,0.0900900900901,0.8712998713,607,78.12,MT,Carter County,30011
12053,19343,33791,0.356692610458,0.572430528839,7290,21.57,MT,Cascade County,30013
729,1676,2571,0.283547257876,0.651886425515,947,36.83,MT,Chouteau County,30015
1172,3638,5145,0.227793974733,0.707094266278,2466,47.93,MT,Custer County,30017
167,729,952,0.175420168067,0.765756302521,562,59.03,MT,Daniels County,30019
786,3298,4297,0.182918315104,0.767512217826,2512,58.46,MT,Dawson County,30021
2018,1736,4099,0.492315198829,0.423517931203,282,6.88,MT,Deer Lodge County,30023
154,1276,1474,0.10447761194,0.865671641791,1122,76.12,MT,Fallon County,30025
1196,4235,5782,0.206848841231,0.732445520581,3039,52.56,MT,Fergus County,30027
13233,30079,46144,0.286776178918,0.651850728155,16846,36.51,MT,Flathead County,30029
23879,23360,52169,0.457723935671,0.447775498859,519,0.99,MT,Gallatin County,30031
34,653,715,0.0475524475524,0.913286713287,619,86.57,MT,Garfield County,30033
3076,1598,4969,0.619038035822,0.321593882069,1478,29.74,MT,Glacier County,30035
71,365,468,0.151709401709,0.779914529915,294,62.82,MT,Golden Valley County,30037
469,1185,1762,0.266174801362,0.672531214529,716,40.64,MT,Granite County,30039
2350,3446,6347,0.370253663148,0.54293366945,1096,17.27,MT,Hill County,30041
1975,4099,6535,0.302218821729,0.627237949503,2124,32.50,MT,Jefferson County,30043
232,867,1189,0.19512195122,0.729184188394,635,53.41,MT,Judith Basin County,30045
4703,7453,12898,0.364630175221,0.577841525818,2750,21.32,MT,Lake County,30047
14331,16665,33697,0.425290085171,0.494554411372,2334,6.93,MT,Lewis and Clark County,30049
205,695,949,0.216016859852,0.732349841939,490,51.63,MT,Liberty County,30051
2040,6720,9250,0.220540540541,0.726486486486,4680,50.59,MT,Lincoln County,30053
1175,3280,4708,0.249575191164,0.696686491079,2105,44.71,MT,Madison County,30057
154,858,1056,0.145833333333,0.8125,704,66.67,MT,McCone County,30055
191,728,970,0.196907216495,0.750515463918,537,55.36,MT,Meagher County,30059
515,1322,1974,0.260891590679,0.669706180344,807,40.88,MT,Mineral County,30061
30740,21699,57271,0.536746346318,0.378882855197,9041,15.79,MT,Missoula County,30063
331,1961,2404,0.13768718802,0.815723793677,1630,67.80,MT,Musselshell County,30065
3521,4872,9056,0.388803003534,0.537985865724,1351,14.92,MT,Park County,30067
30,276,319,0.0940438871473,0.865203761755,246,77.12,MT,Petroleum County,30069
315,1715,2147,0.146716348393,0.798789007918,1400,65.21,MT,Phillips County,30071
737,1786,2692,0.273774145617,0.663447251114,1049,38.97,MT,Pondera County,30073
127,880,1047,0.121298949379,0.840496657116,753,71.92,MT,Powder River County,30075
549,2017,2768,0.198338150289,0.728684971098,1468,53.03,MT,Powell County,30077
100,555,686,0.145772594752,0.809037900875,455,66.33,MT,Prairie County,30079
6166,14673,22063,0.279472419889,0.665050083851,8507,38.56,MT,Ravalli County,30081
669,3885,4812,0.139027431421,0.807356608479,3216,66.83,MT,Richland County,30083
1504,1722,3486,0.431440045898,0.493975903614,218,6.25,MT,Roosevelt County,30085
969,2211,3357,0.288650580876,0.658623771224,1242,37.00,MT,Rosebud County,30087
1211,4268,5871,0.206268097428,0.726963038665,3057,52.07,MT,Sanders County,30089
476,1237,1825,0.260821917808,0.677808219178,761,41.70,MT,Sheridan County,30091
8545,6252,16122,0.530021089195,0.387793077782,2293,14.22,MT,Silver Bow County,30093
904,3630,4816,0.187707641196,0.753737541528,2726,56.60,MT,Stillwater County,30095
398,1580,2077,0.191622532499,0.760712566201,1182,56.91,MT,Sweet Grass County,30097
803,2152,3143,0.255488386892,0.684696150175,1349,42.92,MT,Teton County,30099
399,1495,2018,0.197720515362,0.740832507433,1096,54.31,MT,Toole County,30101
59,350,441,0.133786848073,0.793650793651,291,65.99,MT,Treasure County,30103
886,2697,3860,0.229533678756,0.698704663212,1811,46.92,MT,Valley County,30105
179,698,932,0.192060085837,0.748927038627,519,55.69,MT,Wheatland County,30107
55,460,533,0.103189493433,0.863039399625,405,75.98,MT,Wibaux County,30109
21117,38675,64675,0.326509470429,0.597989949749,17558,27.15,MT,Yellowstone County,30111
29268,38235,69264,0.422557172557,0.552018364518,8967,12.95,NC,Alamance County,37001
3750,13826,18011,0.208206096274,0.767641996558,10076,55.94,NC,Alexander County,37003
1300,3789,5214,0.249328730341,0.72669735328,2489,47.74,NC,Alleghany County,37005
5785,4480,10394,0.556571098711,0.431017894939,1305,12.56,NC,Anson County,37007
3476,9353,13160,0.264133738602,0.710714285714,5877,44.66,NC,Ashe County,37009
1670,6226,8060,0.207196029777,0.772456575682,4556,56.53,NC,Avery County,37011
8699,14478,23599,0.368617314293,0.613500572058,5779,24.49,NC,Beaufort County,37013
5837,3476,9380,0.622281449893,0.370575692964,2361,25.17,NC,Bertie County,37015
7021,8511,15743,0.445975989329,0.540621228483,1490,9.46,NC,Bladen County,37017
23117,42440,67255,0.343721656382,0.6310311501,19323,28.73,NC,Brunswick County,37019
74937,55339,134507,0.557123421086,0.411420966939,19598,14.57,NC,Buncombe County,37021
10930,25741,37638,0.290398002019,0.683909878314,14811,39.35,NC,Burke County,37023
35048,53224,91002,0.385134392651,0.584866266675,18176,19.97,NC,Cabarrus County,37025
8403,26499,35747,0.235068677092,0.741292975634,18096,50.62,NC,Caldwell County,37027
1266,3527,4939,0.256327191739,0.714112168455,2261,45.78,NC,Camden County,37029
9806,26228,36919,0.265608494271,0.710420108887,16422,44.48,NC,Carteret County,37031
4549,5758,10515,0.432620066572,0.547598668569,1209,11.50,NC,Caswell County,37033
21050,48062,71065,0.296207697179,0.676310420038,27012,38.01,NC,Catawba County,37035
20953,17012,39080,0.536156601842,0.435312180143,3941,10.08,NC,Chatham County,37037
2809,10711,13860,0.20266955267,0.772799422799,7902,57.01,NC,Cherokee County,37039
2965,3983,7108,0.417135621835,0.560354530107,1018,14.32,NC,Chowan County,37041
1352,4395,5885,0.229736618522,0.74681393373,3043,51.71,NC,Clay County,37043
14896,28394,44137,0.337494619027,0.643315132429,13498,30.58,NC,Cleveland County,37045
8991,14177,23472,0.383052147239,0.603996250852,5186,22.09,NC,Columbus County,37047
17481,27556,46231,0.378122904545,0.5960502693,10075,21.79,NC,Craven County,37049
70523,50593,124402,0.56689603061,0.406689603061,19930,16.02,NC,Cumberland County,37051
2879,9070,12423,0.231747565,0.730097399984,6191,49.83,NC,Currituck County,37053
7079,11283,19009,0.372402546162,0.593560944816,4204,22.12,NC,Dare County,37055
17328,52870,72013,0.240623220807,0.734172996542,35542,49.35,NC,Davidson County,37057
5228,15502,21350,0.244871194379,0.726088992974,10274,48.12,NC,Davie County,37059
8196,12151,20601,0.397844764817,0.589825736615,3955,19.20,NC,Duplin County,37061
118783,27879,150543,0.789030376703,0.185189613599,90904,60.38,NC,Durham County,37063
16152,8219,24653,0.655173812518,0.333387417353,7933,32.18,NC,Edgecombe County,37065
92488,74793,172509,0.536134346614,0.433559988175,17695,10.26,NC,Forsyth County,37067
12811,16320,29902,0.428432880744,0.545782890777,3509,11.74,NC,Franklin County,37069
30982,61467,94872,0.326566320938,0.647894004554,30485,32.13,NC,Gaston County,37071
2371,2851,5328,0.445007507508,0.535097597598,480,9.01,NC,Gates County,37073
761,3260,4094,0.185881778212,0.796287249634,2499,61.04,NC,Graham County,37075
12827,13500,26920,0.476485884101,0.501485884101,673,2.50,NC,Granville County,37077
3570,4358,8013,0.445526020217,0.543866217397,788,9.83,NC,Greene County,37079
147949,97461,252087,0.586896587289,0.386616525247,50488,20.03,NC,Guilford County,37081
15642,8954,24881,0.62867248101,0.359872995458,6688,26.88,NC,Halifax County,37083
16452,27278,44955,0.365965965966,0.60678456234,10826,24.08,NC,Harnett County,37085
10414,18844,30156,0.345337577928,0.624883936862,8430,27.95,NC,Haywood County,37087
19664,35535,56810,0.346136243619,0.625506072874,15871,27.94,NC,Henderson County,37089
6886,3081,10100,0.681782178218,0.30504950495,3805,37.67,NC,Hertford County,37091
9608,7676,17847,0.53835378495,0.430100296969,1932,10.83,NC,Hoke County,37093
956,1275,2273,0.420589529256,0.560932688077,319,14.03,NC,Hyde County,37095
24441,54164,80727,0.302761157977,0.670952717183,29723,36.82,NC,Iredell County,37097
7564,9706,18004,0.420128860253,0.539102421684,2142,11.90,NC,Jackson County,37099
28153,54082,84553,0.332962757087,0.639622485305,25929,30.67,NC,Johnston County,37101
2041,2941,5039,0.405040682675,0.583647549117,900,17.86,NC,Jones County,37103
10380,13625,24676,0.420651645323,0.552155940995,3245,13.15,NC,Lee County,37105
11752,13354,25500,0.460862745098,0.52368627451,1602,6.28,NC,Lenoir County,37107
9836,28653,39449,0.249334583893,0.726330198484,18817,47.70,NC,Lincoln County,37109
4841,12035,17336,0.279245500692,0.694220119982,7194,41.50,NC,Macon County,37113
3899,6735,10966,0.35555352909,0.614171074229,2836,25.86,NC,Madison County,37115
5814,5874,11852,0.490550118124,0.495612554843,60,0.51,NC,Martin County,37117
4645,14517,19557,0.237510865675,0.74229176254,9872,50.48,NC,McDowell County,37111
292258,154303,461834,0.632820450638,0.334109225393,137955,29.87,NC,Mecklenburg County,37119
1585,6225,7948,0.199421238047,0.783215903372,4640,58.38,NC,Mitchell County,37121
4108,7070,11449,0.358808629575,0.617521180889,2962,25.87,NC,Montgomery County,37123
16148,30273,47746,0.338206341893,0.634042642316,14125,29.58,NC,Moore County,37125
23024,23142,46903,0.490885444428,0.493401274972,118,0.25,NC,Nash County,37127
50219,54665,108737,0.4618391164,0.502726762739,4446,4.09,NC,New Hanover County,37129
6113,3556,9761,0.62626780043,0.364306935765,2557,26.20,NC,Northampton County,37131
17156,36342,55364,0.309876454013,0.656419333863,19186,34.65,NC,Onslow County,37133
59105,18373,79830,0.740385819867,0.230151572091,40732,51.02,NC,Orange County,37135
2427,4225,6772,0.35838747785,0.623892498523,1798,26.55,NC,Pamlico County,37137
8455,8082,16964,0.498408394247,0.476420655506,373,2.20,NC,Pasquotank County,37139
9086,17317,27072,0.335623522459,0.639664598109,8231,30.40,NC,Pender County,37141
2291,4143,6595,0.347384382108,0.62820318423,1852,28.08,NC,Perquimans County,37143
7772,11116,19303,0.402631715277,0.575869035901,3344,17.32,NC,Person County,37145
40967,35191,78264,0.523446284371,0.449644791986,5776,7.38,NC,Pitt County,37147
3715,6738,10723,0.346451552737,0.628368926606,3023,28.19,NC,Polk County,37149
13074,49156,63615,0.205517566612,0.772710838639,36082,56.72,NC,Randolph County,37151
8290,10199,18813,0.440652740127,0.542125126242,1909,10.15,NC,Richmond County,37153
18377,20294,39454,0.465782937091,0.514371166422,1917,4.86,NC,Robeson County,37155
14057,26463,41374,0.339754435153,0.639604582588,12406,29.99,NC,Rockingham County,37157
19208,42388,63078,0.304511874188,0.671993404991,23180,36.75,NC,Rowan County,37159
7451,21694,29764,0.250335976347,0.728867087757,14243,47.85,NC,Rutherford County,37161
10486,14761,25638,0.409002262267,0.575746938139,4275,16.67,NC,Sampson County,37163
7279,6212,13743,0.529651458925,0.452011933348,1067,7.76,NC,Scotland County,37165
7008,21788,29451,0.237954568605,0.739805099997,14780,50.19,NC,Stanly County,37167
4645,16976,22182,0.209404021279,0.765305202416,12331,55.59,NC,Stokes County,37169
7438,23495,31663,0.234911410795,0.742033288065,16057,50.71,NC,Surry County,37171
2186,3557,5982,0.3654296222,0.594617184888,1371,22.92,NC,Swain County,37173
6520,10441,17440,0.373853211009,0.598681192661,3921,22.48,NC,Transylvania County,37175
705,968,1700,0.414705882353,0.569411764706,263,15.47,NC,Tyrrell County,37177
34051,66265,103596,0.328690296923,0.639648248967,32214,31.10,NC,Union County,37179
12168,7304,19762,0.615727153122,0.369598218804,4864,24.61,NC,Vance County,37181
298353,193607,510940,0.583929619916,0.378923161232,104746,20.50,NC,Wake County,37183
6668,3302,10123,0.658698014423,0.326187888966,3366,33.25,NC,Warren County,37185
3490,2560,6115,0.570727718724,0.41864268193,930,15.21,NC,Washington County,37187
13953,13521,28769,0.485001216587,0.469985053356,432,1.50,NC,Watauga County,37189
21520,27360,49824,0.431920359666,0.549132947977,5840,11.72,NC,Wayne County,37191
6596,23613,30844,0.213850343665,0.765562183893,17017,55.17,NC,Wilkes County,37193
19527,17410,37593,0.519431809113,0.463118133695,2117,5.63,NC,Wilson County,37195
3140,13815,17350,0.180979827089,0.796253602305,10675,61.53,NC,Yadkin County,37197
3181,6367,9808,0.324327079935,0.649163947798,3186,32.48,NC,Yancey County,37199
216,904,1206,0.179104477612,0.749585406302,688,57.05,ND,Adams County,38001
1597,3156,5253,0.304016752332,0.600799543118,1559,29.68,ND,Barnes County,38003
842,927,1940,0.434020618557,0.477835051546,85,4.38,ND,Benson County,38005
58,492,592,0.097972972973,0.831081081081,434,73.31,ND,Billings County,38007
734,2482,3437,0.213558335758,0.722141402386,1748,50.86,ND,Bottineau County,38009
227,1445,1769,0.128321085359,0.816845675523,1218,68.85,ND,Bowman County,38011
118,879,1031,0.114451988361,0.852570320078,761,73.81,ND,Burke County,38013
10865,32499,46874,0.231791611554,0.693326790972,21634,46.15,ND,Burleigh County,38015
31291,39738,78807,0.397058636923,0.504244546804,8447,10.72,ND,Cass County,38017
476,1356,1969,0.241747079736,0.688674454038,880,44.69,ND,Cavalier County,38019
551,1656,2372,0.232293423272,0.698145025295,1105,46.59,ND,Dickey County,38021
243,860,1187,0.204717775906,0.72451558551,617,51.98,ND,Divide County,38023
356,1753,2199,0.161891768986,0.797180536608,1397,63.53,ND,Dunn County,38025
354,790,1219,0.290401968827,0.64807219032,436,35.77,ND,Eddy County,38027
215,1672,1959,0.109749872384,0.853496681981,1457,74.37,ND,Emmons County,38029
346,1237,1699,0.203649205415,0.728075338434,891,52.44,ND,Foster County,38031
99,793,942,0.105095541401,0.841825902335,694,73.67,ND,Golden Valley County,38033
10828,16325,29711,0.364444145266,0.549459796035,5497,18.50,ND,Grand Forks County,38035
187,1098,1361,0.137398971345,0.806759735489,911,66.94,ND,Grant County,38037
298,847,1247,0.238973536488,0.679230152366,549,44.03,ND,Griggs County,38039
168,1032,1261,0.133227597145,0.818398096749,864,68.52,ND,Hettinger County,38041
179,1106,1358,0.131811487482,0.814432989691,927,68.26,ND,Kidder County,38043
500,1475,2115,0.236406619385,0.697399527187,975,46.10,ND,LaMoure County,38045
112,867,1030,0.108737864078,0.841747572816,755,73.30,ND,Logan County,38047
474,1991,2687,0.176404912542,0.740975065128,1517,56.46,ND,McHenry County,38049
233,1095,1423,0.163738580464,0.769501054111,862,60.58,ND,McIntosh County,38051
696,3661,4594,0.151501959077,0.796909011754,2965,64.54,ND,McKenzie County,38053
1070,3827,5206,0.205532078371,0.735113330772,2757,52.96,ND,McLean County,38055
616,3715,4564,0.134969325153,0.813978965819,3099,67.90,ND,Mercer County,38057
3077,11319,15547,0.197915996655,0.728050427735,8242,53.01,ND,Morton County,38059
1211,2551,4009,0.302070341731,0.636318283861,1340,33.42,ND,Mountrail County,38061
536,1025,1694,0.316410861865,0.60507674144,489,28.87,ND,Nelson County,38063
119,827,1002,0.11876247505,0.825349301397,708,70.66,ND,Oliver County,38065
681,2204,3093,0.220174587779,0.712576786292,1523,49.24,ND,Pembina County,38067
431,1433,2020,0.213366336634,0.709405940594,1002,49.60,ND,Pierce County,38069
1505,3216,5218,0.288424683787,0.616328095056,1711,32.79,ND,Ramsey County,38071
836,1209,2317,0.360811394044,0.521795425119,373,16.10,ND,Ransom County,38073
200,978,1255,0.159362549801,0.779282868526,778,61.99,ND,Renville County,38075
2064,4759,7460,0.276675603217,0.637935656836,2695,36.13,ND,Richland County,38077
2097,1210,3662,0.572637902785,0.330420535227,887,24.22,ND,Rolette County,38079
693,1088,1978,0.350353892821,0.550050556117,395,19.97,ND,Sargent County,38081
94,644,774,0.121447028424,0.832041343669,550,71.06,ND,Sheridan County,38083
758,256,1177,0.644010195412,0.217502124044,502,42.65,ND,Sioux County,38085
42,361,427,0.0983606557377,0.845433255269,319,74.71,ND,Slope County,38087
1745,9718,12115,0.144036318613,0.802146099876,7973,65.81,ND,Stark County,38089
361,537,984,0.366869918699,0.545731707317,176,17.89,ND,Steele County,38091
2484,6706,9938,0.249949688066,0.674783658684,4222,42.48,ND,Stutsman County,38093
305,733,1137,0.268249780123,0.644678979771,428,37.64,ND,Towner County,38095
1239,2263,3864,0.320652173913,0.58566252588,1024,26.50,ND,Traill County,38097
1166,2991,4543,0.256658595642,0.658375522782,1825,40.17,ND,Walsh County,38099
5792,18601,26861,0.21562860653,0.692490972041,12809,47.69,ND,Ward County,38101
419,1793,2352,0.178146258503,0.762329931973,1374,58.42,ND,Wells County,38103
1722,10033,12529,0.137441136563,0.80078218533,8311,66.33,ND,Williams County,38105
3272,9205,13172,0.24840570908,0.698830853325,5933,45.04,NE,Adams County,31001
381,2717,3220,0.118322981366,0.843788819876,2336,72.55,NE,Antelope County,31003
16,237,263,0.0608365019011,0.901140684411,221,84.03,NE,Arthur County,31005
18,355,390,0.0461538461538,0.910256410256,337,86.41,NE,Banner County,31007
30,273,313,0.0958466453674,0.872204472843,243,77.64,NE,Blaine County,31009
414,2299,2867,0.144401813743,0.801883501918,1885,65.75,NE,Boone County,31011
953,3550,4761,0.200168031926,0.745641671918,2597,54.55,NE,Box Butte County,31013
128,978,1142,0.112084063047,0.856392294221,850,74.43,NE,Boyd County,31015
153,1380,1579,0.0968967701077,0.873970867638,1227,77.71,NE,Brown County,31017
4690,14424,20477,0.229037456659,0.704400058602,9734,47.54,NE,Buffalo County,31019
928,2360,3523,0.263411864888,0.669883621913,1432,40.65,NE,Burt County,31021
690,3068,3914,0.176290240164,0.783852835973,2378,60.76,NE,Butler County,31023
3461,8388,12609,0.274486477913,0.665239114918,4927,39.08,NE,Cass County,31025
572,3533,4360,0.13119266055,0.810321100917,2961,67.91,NE,Cedar County,31027
171,1621,1851,0.0923824959481,0.875742841707,1450,78.34,NE,Chase County,31029
317,2623,3082,0.102855288774,0.85107073329,2306,74.82,NE,Cherry County,31031
702,3610,4569,0.153644123441,0.790107244474,2908,63.65,NE,Cheyenne County,31033
470,2373,2973,0.158089471914,0.798183652876,1903,64.01,NE,Clay County,31035
857,2171,3172,0.270176544767,0.684426229508,1314,41.42,NE,Colfax County,31037
712,3095,3988,0.17853560682,0.776078234704,2383,59.75,NE,Cuming County,31039
635,4616,5489,0.115685917289,0.840954636546,3981,72.53,NE,Custer County,31041
2904,4028,7259,0.400055104009,0.554897368784,1124,15.48,NE,Dakota County,31043
785,2559,3578,0.219396310788,0.715204024595,1774,49.58,NE,Dawes County,31045
2116,5935,8486,0.249351873674,0.699387226019,3819,45.00,NE,Dawson County,31047
120,809,977,0.122824974411,0.828045035824,689,70.52,NE,Deuel County,31049
556,2041,2744,0.202623906706,0.743804664723,1485,54.12,NE,Dixon County,31051
4451,9736,14959,0.297546627448,0.650845644762,5285,35.33,NE,Dodge County,31053
105207,102151,219531,0.479235278844,0.465314693597,3056,1.39,NE,Douglas County,31055
89,823,949,0.0937829293994,0.867228661749,734,77.34,NE,Dundy County,31057
610,2100,2879,0.211879124696,0.729419937478,1490,51.75,NE,Fillmore County,31059
250,1345,1656,0.150966183575,0.812198067633,1095,66.12,NE,Franklin County,31061
161,1106,1310,0.122900763359,0.84427480916,945,72.14,NE,Frontier County,31063
304,1915,2315,0.1313174946,0.827213822894,1611,69.59,NE,Furnas County,31065
2930,6333,9854,0.297341181246,0.642683174345,3403,34.53,NE,Gage County,31067
153,869,1063,0.143932267168,0.817497648166,716,67.36,NE,Garden County,31069
121,819,968,0.125,0.846074380165,698,72.11,NE,Garfield County,31071
165,792,1000,0.165,0.792,627,62.70,NE,Gosper County,31073
20,367,394,0.0507614213198,0.931472081218,347,88.07,NE,Grant County,31075
210,911,1165,0.18025751073,0.781974248927,701,60.17,NE,Greeley County,31077
6142,14139,21331,0.287937743191,0.66283812292,7997,37.49,NE,Hall County,31079
873,3763,4902,0.178090575275,0.767645858833,2890,58.96,NE,Hamilton County,31081
219,1302,1582,0.138432364096,0.823008849558,1083,68.46,NE,Harlan County,31083
30,471,510,0.0588235294118,0.923529411765,441,86.47,NE,Hayes County,31085
158,1216,1440,0.109722222222,0.844444444444,1058,73.47,NE,Hitchcock County,31087
522,4275,4979,0.104840329383,0.858606145812,3753,75.38,NE,Holt County,31089
40,355,414,0.0966183574879,0.857487922705,315,76.09,NE,Hooker County,31091
544,2284,2958,0.183908045977,0.772143340095,1740,58.82,NE,Howard County,31093
831,2387,3430,0.242274052478,0.695918367347,1556,45.36,NE,Jefferson County,31095
560,1348,2051,0.273037542662,0.657240370551,788,38.42,NE,Johnson County,31097
550,2519,3242,0.169648365207,0.776989512647,1969,60.73,NE,Kearney County,31099
560,3203,3945,0.141951837769,0.811913814956,2643,67.00,NE,Keith County,31101
39,458,514,0.0758754863813,0.891050583658,419,81.52,NE,Keya Paha County,31103
227,1317,1636,0.138753056235,0.805012224939,1090,66.63,NE,Kimball County,31105
715,3181,4061,0.176065008619,0.783304604777,2466,60.72,NE,Knox County,31107
60533,60456,129803,0.46634515381,0.465751947181,77,0.06,NE,Lancaster County,31109
2878,11992,15674,0.183616179661,0.765088681894,9114,58.15,NE,Lincoln County,31111
32,400,451,0.0709534368071,0.886917960089,368,81.60,NE,Logan County,31113
48,323,382,0.125654450262,0.84554973822,275,71.99,NE,Loup County,31115
2663,10518,13956,0.190813986816,0.753654342218,7855,56.28,NE,Madison County,31119
14,257,286,0.048951048951,0.898601398601,243,84.97,NE,McPherson County,31117
601,2914,3707,0.16212570812,0.786080388454,2313,62.40,NE,Merrick County,31121
282,1788,2166,0.130193905817,0.825484764543,1506,69.53,NE,Morrill County,31123
280,1257,1599,0.175109443402,0.786116322702,977,61.10,NE,Nance County,31125
765,2068,3035,0.252059308072,0.681383855025,1303,42.93,NE,Nemaha County,31127
348,1709,2153,0.161634928007,0.793776126335,1361,63.21,NE,Nuckolls County,31129
2017,4833,7279,0.277098502542,0.663964830334,2816,38.69,NE,Otoe County,31131
279,970,1314,0.212328767123,0.738203957382,691,52.59,NE,Pawnee County,31133
160,1202,1418,0.112834978843,0.847672778561,1042,73.48,NE,Perkins County,31135
571,3832,4609,0.123888045129,0.831416793231,3261,70.75,NE,Phelps County,31137
382,3052,3580,0.106703910615,0.85251396648,2670,74.58,NE,Pierce County,31139
