votes_dem,votes_gop,total_votes,dem_pct,gop_pct,diff_votes,diff_votes_pct,STATE_Abbreviation,NAME,FIPS,STATE,election_ldi.us
227,1445,1769,0.128321085359,0.816845675523,1218,68.85,ND,Bowman County,38011,North Dakota,-4.103243787416263
118,879,1031,0.114451988361,0.852570320078,761,73.81,ND,Burke County,38013,North Dakota,-4.060438280134447
10865,32499,46874,0.231791611554,0.693326790972,21634,46.15,ND,Burleigh County,38015,North Dakota,-4.26719252490062
31291,39738,78807,0.397058636923,0.504244546804,8447,10.72,ND,Cass County,38017,North Dakota,-4.585632610478446
476,1356,1969,0.241747079736,0.688674454038,880,44.69,ND,Cavalier County,38019,North Dakota,-4.2739253039413185
551,1656,2372,0.232293423272,0.698145025295,1105,46.59,ND,Dickey County,38021,North Dakota,-4.260267118975708
243,860,1187,0.204717775906,0.72451558551,617,51.98,ND,Divide County,38023,North Dakota,-4.2231906991648245
356,1753,2199,0.161891768986,0.797180536608,1397,63.53,ND,Dunn County,38025,North Dakota,-4.1276127994361005
354,790,1219,0.290401968827,0.64807219032,436,35.77,ND,Eddy County,38027,North Dakota,-4.334691877823243
215,1672,1959,0.109749872384,0.853496681981,1457,74.37,ND,Emmons County,38029,North Dakota,-4.059352318102568
346,1237,1699,0.203649205415,0.728075338434,891,52.44,ND,Foster County,38031,North Dakota,-4.218289443083096
99,793,942,0.105095541401,0.841825902335,694,73.67,ND,Golden Valley County,38033,North Dakota,-4.073120746745197
10828,16325,29711,0.364444145266,0.549459796035,5497,18.5,ND,Grand Forks County,38035,North Dakota,-4.499758366249746
187,1098,1361,0.137398971345,0.806759735489,911,66.94,ND,Grant County,38037,North Dakota,-4.115668074384648
298,847,1247,0.238973536488,0.679230152366,549,44.03,ND,Griggs County,38039,North Dakota,-4.287733944830647
168,1032,1261,0.133227597145,0.818398096749,864,68.52,ND,Hettinger County,38041,North Dakota,-4.101345083726078
179,1106,1358,0.131811487482,0.814432989691,927,68.26,ND,Kidder County,38043,North Dakota,-4.10620181983916
500,1475,2115,0.236406619385,0.697399527187,975,46.1,ND,LaMoure County,38045,North Dakota,-4.261335516509256
112,867,1030,0.108737864078,0.841747572816,755,73.3,ND,Logan County,38047,North Dakota,-4.0732137982457255
474,1991,2687,0.176404912542,0.740975065128,1517,56.46,ND,McHenry County,38049,North Dakota,-4.200726998354969
233,1095,1423,0.163738580464,0.769501054111,862,60.58,ND,McIntosh County,38051,North Dakota,-4.162951649642434
696,3661,4594,0.151501959077,0.796909011754,2965,64.54,ND,McKenzie County,38053,North Dakota,-4.127953463932528
1070,3827,5206,0.205532078371,0.735113330772,2757,52.96,ND,McLean County,38055,North Dakota,-4.208669293932201
616,3715,4564,0.134969325153,0.813978965819,3099,67.9,ND,Mercer County,38057,North Dakota,-4.106759447633808
3077,11319,15547,0.197915996655,0.728050427735,8242,53.01,ND,Morton County,38059,North Dakota,-4.21832365812081
1211,2551,4009,0.302070341731,0.636318283861,1340,33.42,ND,Mountrail County,38061,North Dakota,-4.352995088304326
536,1025,1694,0.316410861865,0.60507674144,489,28.87,ND,Nelson County,38063,North Dakota,-4.403338677443255
119,827,1002,0.11876247505,0.825349301397,708,70.66,ND,Oliver County,38065,North Dakota,-4.092887280424508
681,2204,3093,0.220174587779,0.712576786292,1523,49.24,ND,Pembina County,38067,North Dakota,-4.23980629621488
431,1433,2020,0.213366336634,0.709405940594,1002,49.6,ND,Pierce County,38069,North Dakota,-4.244266056370302
1505,3216,5218,0.288424683787,0.616328095056,1711,32.79,ND,Ramsey County,38071,North Dakota,-4.38491452920027
836,1209,2317,0.360811394044,0.521795425119,373,16.1,ND,Ransom County,38073,North Dakota,-4.551418367620125
200,978,1255,0.159362549801,0.779282868526,778,61.99,ND,Renville County,38075,North Dakota,-4.150319875334073
2064,4759,7460,0.276675603217,0.637935656836,2695,36.13,ND,Richland County,38077,North Dakota,-4.350456545880559
2097,1210,3662,0.572637902785,0.330420535227,887,24.22,ND,Rolette County,38079,North Dakota,-5.008327780445756
693,1088,1978,0.350353892821,0.550050556117,395,19.97,ND,Sargent County,38081,North Dakota,-4.498683778570437
94,644,774,0.121447028424,0.832041343669,550,71.06,ND,Sheridan County,38083,North Dakota,-4.084811841288815
758,256,1177,0.644010195412,0.217502124044,502,42.65,ND,Sioux County,38085,North Dakota,-5.426485356584682
42,361,427,0.0983606557377,0.845433255269,319,74.71,ND,Slope County,38087,North Dakota,-4.068844748699263
1745,9718,12115,0.144036318613,0.802146099876,7973,65.81,ND,Stark County,38089,North Dakota,-4.12140321208815
361,537,984,0.366869918699,0.545731707317,176,17.89,ND,Steele County,38091,North Dakota,-4.506566496346663
2484,6706,9938,0.249949688066,0.674783658684,4222,42.48,ND,Stutsman County,38093,North Dakota,-4.294301838938995
305,733,1137,0.268249780123,0.644678979771,428,37.64,ND,Towner County,38095,North Dakota,-4.339941485667533
1239,2263,3864,0.320652173913,0.58566252588,1024,26.5,ND,Traill County,38097,North Dakota,-4.435950243501869
1166,2991,4543,0.256658595642,0.658375522782,1825,40.17,ND,Walsh County,38099,North Dakota,-4.318918500933054
5792,18601,26861,0.21562860653,0.692490972041,12809,47.69,ND,Ward County,38101,North Dakota,-4.268398771572661
419,1793,2352,0.178146258503,0.762329931973,1374,58.42,ND,Wells County,38103,North Dakota,-4.172314529216248
1722,10033,12529,0.137441136563,0.80078218533,8311,66.33,ND,Williams County,38105,North Dakota,-4.123104991123123
3272,9205,13172,0.24840570908,0.698830853325,5933,45.04,NE,Adams County,31001,Nebraska,-4.2592852436325535
381,2717,3220,0.118322981366,0.843788819876,2336,72.55,NE,Antelope County,31003,Nebraska,-4.070791722914981
16,237,263,0.0608365019011,0.901140684411,221,84.03,NE,Arthur County,31005,Nebraska,-4.005032584845381
18,355,390,0.0461538461538,0.910256410256,337,86.41,NE,Banner County,31007,Nebraska,-3.994967643451867
30,273,313,0.0958466453674,0.872204472843,243,77.64,NE,Blaine County,31009,Nebraska,-4.0376700891588495
414,2299,2867,0.144401813743,0.801883501918,1885,65.75,NE,Boone County,31011,Nebraska,-4.121730634923804
953,3550,4761,0.200168031926,0.745641671918,2597,54.55,NE,Box Butte County,31013,Nebraska,-4.194448820527747
128,978,1142,0.112084063047,0.856392294221,850,74.43,NE,Boyd County,31015,Nebraska,-4.055965413983888
153,1380,1579,0.0968967701077,0.873970867638,1227,77.71,NE,Brown County,31017,Nebraska,-4.03564692990724
4690,14424,20477,0.229037456659,0.704400058602,9734,47.54,NE,Buffalo County,31019,Nebraska,-4.251347512969021
928,2360,3523,0.263411864888,0.669883621913,1432,40.65,NE,Burt County,31021,Nebraska,-4.301589974124934
690,3068,3914,0.176290240164,0.783852835973,2378,60.76,NE,Butler County,31023,Nebraska,-4.144472679272561
3461,8388,12609,0.274486477913,0.665239114918,4927,39.08,NE,Cass County,31025,Nebraska,-4.308547425454429
572,3533,4360,0.13119266055,0.810321100917,2961,67.91,NE,Cedar County,31027,Nebraska,-4.111263382787606
171,1621,1851,0.0923824959481,0.875742841707,1450,78.34,NE,Chase County,31029,Nebraska,-4.033621484641173
317,2623,3082,0.102855288774,0.85107073329,2306,74.82,NE,Cherry County,31031,Nebraska,-4.062198729816411
702,3610,4569,0.153644123441,0.790107244474,2908,63.65,NE,Cheyenne County,31033,Nebraska,-4.136525284039012
470,2373,2973,0.158089471914,0.798183652876,1903,64.01,NE,Clay County,31035,Nebraska,-4.126355260365327
857,2171,3172,0.270176544767,0.684426229508,1314,41.42,NE,Colfax County,31037,Nebraska,-4.280113106679874
712,3095,3988,0.17853560682,0.776078234704,2383,59.75,NE,Cuming County,31039,Nebraska,-4.154440639766317
635,4616,5489,0.115685917289,0.840954636546,3981,72.53,NE,Custer County,31041,Nebraska,-4.074156254164878
2904,4028,7259,0.400055104009,0.554897368784,1124,15.48,NE,Dakota County,31043,Nebraska,-4.489910797248768
785,2559,3578,0.219396310788,0.715204024595,1774,49.58,NE,Dawes County,31045,Nebraska,-4.23612612171166
2116,5935,8486,0.249351873674,0.699387226019,3819,45,NE,Dawson County,31047,Nebraska,-4.258489412522107
120,809,977,0.122824974411,0.828045035824,689,70.52,NE,Deuel County,31049,Nebraska,-4.089626428787372
556,2041,2744,0.202623906706,0.743804664723,1485,54.12,NE,Dixon County,31051,Nebraska,-4.196915519839114
4451,9736,14959,0.297546627448,0.650845644762,5285,35.33,NE,Dodge County,31053,Nebraska,-4.330421463510776
105207,102151,219531,0.479235278844,0.465314693597,3056,1.39,NE,Douglas County,31055,Nebraska,-4.665980035673333
89,823,949,0.0937829293994,0.867228661749,734,77.34,NE,Dundy County,31057,Nebraska,-4.043391291736239
610,2100,2879,0.211879124696,0.729419937478,1490,51.75,NE,Fillmore County,31059,Nebraska,-4.2164443607042
250,1345,1656,0.150966183575,0.812198067633,1095,66.12,NE,Franklin County,31061,Nebraska,-4.108949736712221
161,1106,1310,0.122900763359,0.84427480916,945,72.14,NE,Frontier County,31063,Nebraska,-4.0702159279164185
304,1915,2315,0.1313174946,0.827213822894,1611,69.59,NE,Furnas County,31065,Nebraska,-4.090630758708931
2930,6333,9854,0.297341181246,0.642683174345,3403,34.53,NE,Gage County,31067,Nebraska,-4.343042100391308
153,869,1063,0.143932267168,0.817497648166,716,67.36,NE,Garden County,31069,Nebraska,-4.102445946879168
121,819,968,0.125,0.846074380165,698,72.11,NE,Garfield County,31071,Nebraska,-4.068086697226989
165,792,1000,0.165,0.792,627,62.7,NE,Gosper County,31073,Nebraska,-4.134132580970851
20,367,394,0.0507614213198,0.931472081218,347,88.07,NE,Grant County,31075,Nebraska,-3.971927755046798
210,911,1165,0.18025751073,0.781974248927,701,60.17,NE,Greeley County,31077,Nebraska,-4.146872162543032
6142,14139,21331,0.287937743191,0.66283812292,7997,37.49,NE,Hall County,31079,Nebraska,-4.3121631709026556
873,3763,4902,0.178090575275,0.767645858833,2890,58.96,NE,Hamilton County,31081,Nebraska,-4.165365467297929
219,1302,1582,0.138432364096,0.823008849558,1083,68.46,NE,Harlan County,31083,Nebraska,-4.095727019361644
30,471,510,0.0588235294118,0.923529411765,441,86.47,NE,Hayes County,31085,Nebraska,-3.980491325504775
158,1216,1440,0.109722222222,0.844444444444,1058,73.47,NE,Hitchcock County,31087,Nebraska,-4.0700150238476
522,4275,4979,0.104840329383,0.858606145812,3753,75.38,NE,Holt County,31089,Nebraska,-4.053383659074942
40,355,414,0.0966183574879,0.857487922705,315,76.09,NE,Hooker County,31091,Nebraska,-4.0546868781534045
544,2284,2958,0.183908045977,0.772143340095,1740,58.82,NE,Howard County,31093,Nebraska,-4.159523766297542
831,2387,3430,0.242274052478,0.695918367347,1556,45.36,NE,Jefferson County,31095,Nebraska,-4.263461607624207
560,1348,2051,0.273037542662,0.657240370551,788,38.42,NE,Johnson County,31097,Nebraska,-4.320644160403193
550,2519,3242,0.169648365207,0.776989512647,1969,60.73,NE,Kearney County,31099,Nebraska,-4.153267119745526
560,3203,3945,0.141951837769,0.811913814956,2643,67,NE,Keith County,31101,Nebraska,-4.109299777473513
39,458,514,0.0758754863813,0.891050583658,419,81.52,NE,Keya Paha County,31103,Nebraska,-4.016292775143657
227,1317,1636,0.138753056235,0.805012224939,1090,66.63,NE,Kimball County,31105,Nebraska,-4.117836509222396
715,3181,4061,0.176065008619,0.783304604777,2466,60.72,NE,Knox County,31107,Nebraska,-4.145172329740483
60533,60456,129803,0.46634515381,0.465751947181,77,0.06,NE,Lancaster County,31109,Nebraska,-4.665040782569431
2878,11992,15674,0.183616179661,0.765088681894,9114,58.15,NE,Lincoln County,31111,Nebraska,-4.168702221632969
32,400,451,0.0709534368071,0.886917960089,368,81.6,NE,Logan County,31113,Nebraska,-4.020941486197489
48,323,382,0.125654450262,0.84554973822,275,71.99,NE,Loup County,31115,Nebraska,-4.068706979186935
2663,10518,13956,0.190813986816,0.753654342218,7855,56.28,NE,Madison County,31119,Nebraska,-4.183760141961047
14,257,286,0.048951048951,0.898601398601,243,84.97,NE,McPherson County,31117,Nebraska,-4.007854419728216
601,2914,3707,0.16212570812,0.786080388454,2313,62.4,NE,Merrick County,31121,Nebraska,-4.141634910199072
282,1788,2166,0.130193905817,0.825484764543,1506,69.53,NE,Morrill County,31123,Nebraska,-4.092723165630539
280,1257,1599,0.175109443402,0.786116322702,977,61.1,NE,Nance County,31125,Nebraska,-4.14158919804645
765,2068,3035,0.252059308072,0.681383855025,1303,42.93,NE,Nemaha County,31127,Nebraska,-4.284568161667996
348,1709,2153,0.161634928007,0.793776126335,1361,63.21,NE,Nuckolls County,31129,Nebraska,-4.131892508052347
2017,4833,7279,0.277098502542,0.663964830334,2816,38.69,NE,Otoe County,31131,Nebraska,-4.310464791076068
279,970,1314,0.212328767123,0.738203957382,691,52.59,NE,Pawnee County,31133,Nebraska,-4.204473821350321
160,1202,1418,0.112834978843,0.847672778561,1042,73.48,NE,Perkins County,31135,Nebraska,-4.066199285800478
571,3832,4609,0.123888045129,0.831416793231,3261,70.75,NE,Phelps County,31137,Nebraska,-4.0855627474324585
382,3052,3580,0.106703910615,0.85251396648,2670,74.58,NE,Pierce County,31139,Nebraska,-4.060504380794062
2612,10864,14047,0.185947177333,0.773403573717,8252,58.75,NE,Platte County,31141,Nebraska,-4.157892972835324
411,2019,2538,0.161938534279,0.795508274232,1608,63.36,NE,Polk County,31143,Nebraska,-4.129712723764231
638,4212,5061,0.126062043074,0.832246591583,3574,70.62,NE,Red Willow County,31145,Nebraska,-4.08456519176298
798,2684,3666,0.21767594108,0.732133115112,1886,51.45,NE,Richardson County,31147,Nebraska,-4.212731624110997
70,687,793,0.0882723833544,0.866330390921,617,77.81,NE,Rock County,31149,Nebraska,-4.044427623215125
1630,2849,4795,0.339937434828,0.594160583942,1219,25.42,NE,Saline County,31151,Nebraska,-4.421544346622107
27704,44649,77781,0.356179529705,0.574034789987,16945,21.79,NE,Sarpy County,31153,Nebraska,-4.4560039685689565
2509,7486,10598,0.236742781657,0.706359690508,4977,46.96,NE,Saunders County,31155,Nebraska,-4.248569388390967
3151,9952,13895,0.226772220223,0.716228859302,6801,48.95,NE,Scotts Bluff County,31157,Nebraska,-4.2346942210006535
1881,5451,7754,0.24258447253,0.702992004127,3570,46.04,NE,Seward County,31159,Nebraska,-4.253348454969594
286,2192,2565,0.111500974659,0.854580896686,1906,74.31,NE,Sheridan County,31161,Nebraska,-4.058082803340291
338,1143,1553,0.217643271088,0.73599484868,805,51.84,NE,Sherman County,31163,Nebraska,-4.207470853156981
77,602,709,0.108603667137,0.849083215797,525,74.05,NE,Sioux County,31165,Nebraska,-4.064536775026325
417,2173,2748,0.151746724891,0.790756914119,1756,63.9,NE,Stanton County,31167,Nebraska,-4.1357033668894045
490,1993,2613,0.187523918867,0.762724837352,1503,57.52,NE,Thayer County,31169,Nebraska,-4.171796639110568
30,344,387,0.077519379845,0.888888888889,314,81.14,NE,Thomas County,31171,Nebraska,-4.018721729459398
911,1013,2029,0.448989650074,0.499260719566,102,5.03,NE,Thurston County,31173,Nebraska,-4.59556552938085
337,1770,2172,0.155156537753,0.814917127072,1433,65.98,NE,Valley County,31175,Nebraska,-4.105607549288874
2606,7374,10584,0.246220710506,0.696712018141,4768,45.05,NE,Washington County,31177,Nebraska,-4.262321820803252
828,2675,3740,0.221390374332,0.715240641711,1847,49.39,NE,Wayne County,31179,Nebraska,-4.236074924881932
306,1320,1687,0.181387077653,0.782454060462,1014,60.11,NE,Webster County,31181,Nebraska,-4.14625876076915
62,377,459,0.135076252723,0.821350762527,315,68.63,NE,Wheeler County,31183,Nebraska,-4.097743716415958
1181,4686,6256,0.188778772379,0.749040920716,3505,56.03,NE,York County,31185,Nebraska,-4.189900356960696
13517,19315,34462,0.392229121931,0.560472404387,5798,16.82,NH,Belknap County,33001,New Hampshire,-4.47991396540659
12987,14635,29063,0.44685682827,0.503561229054,1648,5.67,NH,Carroll County,33003,New Hampshire,-4.586988661160195
22064,16876,41080,0.537098344693,0.410808179163,5188,12.63,NH,Cheshire County,33005,New Hampshire,-4.7905675846004545
6558,7951,15255,0.429891838741,0.521206161914,1393,9.13,NH,Coos County,33007,New Hampshire,-4.552548305052669
28510,19010,50065,0.569459702387,0.379706381704,9500,18.98,NH,Grafton County,33009,New Hampshire,-4.869295698462002
99589,100013,210622,0.472832847471,0.474845932524,424,0.2,NH,Hillsborough County,33011,New Hampshire,-4.645703573945364
40198,37674,81982,0.490327144983,0.459539899002,2524,3.08,NH,Merrimack County,33013,New Hampshire,-4.6784682034163945
79994,90447,179005,0.446881372029,0.505276388928,10453,5.84,NH,Rockingham County,33015,New Hampshire,-4.583588388418648
34894,29072,67918,0.513766600901,0.428045584381,5822,8.57,NH,Strafford County,33017,New Hampshire,-4.749464277311711
10210,10796,22101,0.461970046604,0.488484683951,586,2.65,NH,Sullivan County,33019,New Hampshire,-4.617385855016071
54472,47882,105738,0.515160112731,0.452836255651,6590,6.23,NJ,Atlantic County,34001,New Jersey,-4.693163379201109
209251,163220,383965,0.54497415129,0.425090828591,46031,11.99,NJ,Bergen County,34003,New Jersey,-4.75639111236275
108361,79539,194988,0.555731634767,0.407917410302,28822,14.78,NJ,Burlington County,34005,New Jersey,-4.79762924460236
142375,71020,220437,0.645876146019,0.32217821872,71355,32.37,NJ,Camden County,34007,New Jersey,-5.033589106065554
18626,28237,48375,0.385033591731,0.583710594315,9611,19.87,NJ,Cape May County,34009,New Jersey,-4.439288670466132
27045,24213,53018,0.510109774039,0.456693952997,2832,5.34,NJ,Cumberland County,34011,New Jersey,-4.68468049332792
231031,62059,299808,0.770596515103,0.206995810652,168972,56.36,NJ,Essex County,34013,New Jersey,-5.475995418120842
66355,66949,138388,0.479485215481,0.483777495159,594,0.43,NJ,Gloucester County,34015,New Jersey,-4.627068892518492
149980,45615,201425,0.744594762318,0.226461462083,104365,51.81,NJ,Hudson County,34017,New Jersey,-5.386119187667465
28797,38565,70582,0.407993539429,0.546385764076,9768,13.84,NJ,Hunterdon County,34019,New Jersey,-4.505368718901783
93721,42604,141332,0.66312653893,0.301446240059,51117,36.17,NJ,Mercer County,34021,New Jersey,-5.100102280778868
164887,108981,282668,0.583323899416,0.385544171961,55906,19.78,NJ,Middlesex County,34023,New Jersey,-4.854038202789667
135825,165305,311474,0.43607171064,0.530718454831,29480,9.46,NJ,Monmouth County,34025,New Jersey,-4.534462309048792
114437,125376,248848,0.459867067447,0.503825628496,10939,4.4,NJ,Morris County,34027,New Jersey,-4.586463739783487
81845,170103,259592,0.315283213658,0.655270578446,88258,34,NJ,Ocean County,34029,New Jersey,-4.323645725586921
112608,71488,189099,0.595497596497,0.378045362482,41120,21.75,NJ,Passaic County,34031,New Jersey,-4.873679777799763
11766,16256,29220,0.402669404517,0.556331279945,4490,15.37,NJ,Salem County,34033,New Jersey,-4.487330028730058
83839,64640,154249,0.543530265998,0.419062684361,19199,12.45,NJ,Somerset County,34035,New Jersey,-4.770673459372612
24132,46486,73860,0.32672623883,0.629379907934,22354,30.27,NJ,Sussex County,34037,New Jersey,-4.363958911235208
145412,67582,219385,0.662816509789,0.308052054607,77830,35.48,NJ,Union County,34039,New Jersey,-5.078425195627738
16991,29393,48442,0.350749349738,0.606766855208,12402,25.6,NJ,Warren County,34041,New Jersey,-4.400549349070384
141960,93874,269861,0.526048595388,0.347860565254,48086,17.82,NM,Bernalillo County,35001,New Mexico,-4.956892247859773
426,1453,2024,0.2104743083,0.717885375494,1027,50.74,NM,Catron County,35003,New Mexico,-4.232384060640312
5530,12869,20159,0.274319162657,0.638374919391,7339,36.41,NM,Chaves County,35005,New Mexico,-4.349768214089652
3721,3179,7975,0.4665830721,0.398620689655,542,6.8,NM,Cibola County,35006,New Mexico,-4.820683660545815
2118,2569,5271,0.401821286283,0.487383798141,451,8.56,NM,Colfax County,35007,New Mexico,-4.6196420735479915
2776,7560,11292,0.245837761247,0.66950053135,4784,42.37,NM,Curry County,35009,New Mexico,-4.302162014002386
192,617,903,0.212624584718,0.683277962348,425,47.07,NM,De Baca County,35011,New Mexico,-4.2817922233143415
37543,25095,69324,0.541558479026,0.361995845595,12448,17.96,NM,Dona Ana County,35013,New Mexico,-4.917061237282264
5008,13124,19523,0.256517953183,0.672232751114,8116,41.57,NM,Eddy County,35015,New Mexico,-4.298089336405055
6226,5251,12633,0.492836222592,0.415657405209,975,7.72,NM,Grant County,35017,New Mexico,-4.7788325969943095
962,591,1809,0.53178551686,0.326699834163,371,20.51,NM,Guadalupe County,35019,New Mexico,-5.019652161790869
156,311,527,0.296015180266,0.590132827324,155,29.41,NM,Harding County,35021,New Mexico,-4.428346330166078
780,906,1836,0.424836601307,0.493464052288,126,6.86,NM,Hidalgo County,35023,New Mexico,-4.6072439589397485
3877,12306,17369,0.223213771662,0.708503655939,8429,48.53,NM,Lea County,35025,New Mexico,-4.245538753556352
2329,5889,8856,0.262985546522,0.664972899729,3560,40.2,NM,Lincoln County,35027,New Mexico,-4.308947685247038
5443,3329,10430,0.521860019175,0.319175455417,2114,20.27,NM,Los Alamos County,35028,New Mexico,-5.04295300422314
3195,3478,7245,0.44099378882,0.48005521049,283,3.91,NM,Luna County,35029,New Mexico,-4.63479285364368
13162,4893,20791,0.633062382762,0.235342215382,8269,39.77,NM,McKinley County,35031,New Mexico,-5.347653282255941
1533,662,2429,0.631123919308,0.272540139975,871,35.86,NM,Mora County,35033,New Mexico,-5.200908066869399
6033,11756,19636,0.307241800774,0.598696272153,5723,29.15,NM,Otero County,35035,New Mexico,-4.413939561442589
1016,2208,3550,0.286197183099,0.621971830986,1192,33.58,NM,Quay County,35037,New Mexico,-4.37579916887548
9534,3583,14767,0.645628766845,0.24263560642,5951,40.3,NM,Rio Arriba County,35039,New Mexico,-5.317133216970804
1445,3865,5855,0.246797608881,0.660119555935,2420,41.33,NM,Roosevelt County,35041,New Mexico,-4.316273008813584
27405,25748,60597,0.452250111392,0.424905523376,1657,2.73,NM,Sandoval County,35043,New Mexico,-4.756827126511532
12826,27879,45476,0.28203887765,0.613048641041,15053,33.1,NM,San Juan County,35045,New Mexico,-4.390249690827387
7249,2302,10662,0.679891202401,0.215906959295,4947,46.4,NM,San Miguel County,35047,New Mexico,-5.433846401902589
49956,14198,70082,0.712822122656,0.20259125025,35758,51.02,NM,Santa Fe County,35049,New Mexico,-5.497503569218199
1600,2998,5129,0.311951647495,0.584519399493,1398,27.26,NM,Sierra County,35051,New Mexico,-4.43790400253
3275,2592,6756,0.484754292481,0.383658969805,683,10.11,NM,Socorro County,35053,New Mexico,-4.85893991425767
10550,2706,15072,0.699973460722,0.179538216561,7844,52.04,NM,Taos County,35055,New Mexico,-5.618305881885819
1770,3695,6250,0.2832,0.5912,1925,30.8,NM,Torrance County,35057,New Mexico,-4.4265396031512845
318,1214,1688,0.188388625592,0.719194312796,896,53.08,NM,Union County,35059,New Mexico,-4.230562397339889
10810,13175,27350,0.395246800731,0.481718464351,2365,8.65,NM,Valencia County,35061,New Mexico,-4.631334128243715
9610,13125,25016,0.38415414135,0.524664214902,3515,14.05,NV,Carson City,32510,Nevada,-4.545935505481874
2210,7828,10936,0.202084857352,0.71580102414,5618,51.37,NV,Churchill County,32001,Nevada,-4.235291743691592
401068,319571,765421,0.523983533245,0.417510102284,81497,10.65,NV,Clark County,32003,Nevada,-4.774385231699687
8453,17406,27871,0.303290158229,0.624520110509,8953,32.12,NV,Douglas County,32005,Nevada,-4.371710441161675
3400,13542,18545,0.183337826908,0.730223779995,10142,54.69,NV,Elko County,32007,Nevada,-4.2153429376807035
65,329,423,0.1536643026,0.777777777778,264,62.41,NV,Esmeralda County,32009,Nevada,-4.15225312208376
74,723,854,0.0866510538642,0.846604215457,649,76,NV,Eureka County,32011,Nevada,-4.06746066543256
1386,4521,6433,0.215451577802,0.702782527592,3135,48.73,NV,Humboldt County,32013,Nevada,-4.253646477919681
403,1828,2413,0.167012018235,0.757563199337,1425,59.06,NV,Lander County,32015,Nevada,-4.178587007413977
285,1671,2132,0.133677298311,0.783771106942,1386,65.01,NV,Lincoln County,32017,Nevada,-4.144576950493275
6146,16005,23762,0.258648261931,0.673554414612,9859,41.49,NV,Lyon County,32019,Nevada,-4.296125186416763
637,1179,1997,0.318978467702,0.590385578368,542,27.14,NV,Mineral County,32021,Nevada,-4.427918126680824
5095,13320,19592,0.260055124541,0.679869334422,8225,41.98,NV,Nye County,32023,Nevada,-4.286793348341077
430,1403,1982,0.216952573158,0.707870837538,973,49.09,NV,Pershing County,32027,Nevada,-4.246432328590387
752,1616,2558,0.293979671618,0.631743549648,864,33.78,NV,Storey County,32029,Nevada,-4.360210436861145
97032,94529,209282,0.463642358158,0.451682418937,2503,1.2,NV,Washoe County,32031,Nevada,-4.695714652872458
707,2723,3773,0.187384044527,0.721706864564,2016,53.43,NV,White Pine County,32033,Nevada,-4.227074921093701
74775,44227,125644,0.5951338703,0.352002483207,30548,24.31,NY,Albany County,36001,New York,-4.945055742646722
4473,11712,17111,0.261410788382,0.684471977091,7239,42.31,NY,Allegany County,36003,New York,-4.280046268133667
318403,34424,358857,0.887269859582,0.0959267897798,283979,79.13,NY,Bronx County,36005,New York,-6.245108678710085
35212,38077,77657,0.45342982603,0.49032282988,2865,3.69,NY,Broome County,36007,New York,-4.61362996212829
8717,18668,28961,0.30099098788,0.644591001692,9951,34.36,NY,Cattaraugus County,36009,New York,-4.340077963023559
12202,16194,30124,0.405059089098,0.537578010888,3992,13.25,NY,Cayuga County,36011,New York,-4.521620086778933
17281,29418,49381,0.349952410846,0.595735201798,12137,24.58,NY,Chautauqua County,36013,New York,-4.418897696732222
12394,19025,33195,0.373369483356,0.573128483205,6631,19.98,NY,Chemung County,36015,New York,-4.45758405222704
5943,11024,18113,0.328106884558,0.608623640479,5081,28.05,NY,Chenango County,36017,New York,-4.397493892042968
13446,13181,28378,0.473817746141,0.464479526394,265,0.93,NY,Clinton County,36019,New York,-4.667776492157255
13123,12756,27255,0.481489634929,0.46802421574,367,1.35,NY,Columbia County,36021,New York,-4.660173935172066
7976,9207,18424,0.432913590968,0.49972861485,1231,6.68,NY,Cortland County,36023,New York,-4.5946287920162066
5825,11012,17778,0.327652154348,0.619417257284,5187,29.18,NY,Delaware County,36025,New York,-4.3799148443427205
56874,58163,120199,0.473165334154,0.483889217048,1289,1.07,NY,Dutchess County,36027,New York,-4.626837982664744
192065,173817,383248,0.501150690936,0.453536613368,18248,4.76,NY,Erie County,36029,New York,-4.691617971388657
6760,7275,15079,0.448305590556,0.482459049009,515,3.42,NY,Essex County,36031,New York,-4.62979792812832
6517,7636,15148,0.43022181146,0.504092949564,1119,7.39,NY,Franklin County,36033,New York,-4.58593329797978
5805,12759,19563,0.296733629811,0.652200582733,6954,35.55,NY,Fulton County,36035,New York,-4.328341815942263
6946,15986,24463,0.283939009933,0.653476679066,9040,36.95,NY,Genesee County,36037,New York,-4.326387126561287
6370,11546,18869,0.337590757327,0.611903121522,5176,27.43,NY,Greene County,36039,New York,-4.3921200009700945
752,1795,2688,0.279761904762,0.667782738095,1043,38.8,NY,Hamilton County,36041,New York,-4.304731094524158
7289,15664,24261,0.300441037055,0.645645274309,8375,34.52,NY,Herkimer County,36043,New York,-4.3384437307961
12289,19947,34263,0.358666783411,0.582173189738,7658,22.35,NY,Jefferson County,36045,New York,-4.441925992451638
595086,133653,746295,0.797387092236,0.179088698169,461433,61.83,NY,Kings County,36047,New York,-5.620812769177055
2828,6916,10312,0.27424359969,0.670674941815,4088,39.64,NY,Lewis County,36049,New York,-4.30040939161952
10478,19211,31363,0.334087938016,0.612537065969,8733,27.84,NY,Livingston County,36051,New York,-4.391084516329651
10548,14901,27392,0.385075934579,0.543990946262,4353,15.89,NY,Madison County,36053,New York,-4.509761368968564
